Track_Name,Artist_Name,Album_Name,Album_Artist_Name,Album_Release_Date,Album_Release_Year,Disc_Number,Track_Number,Track_Duration_Milliseconds,Track_Duration_Seconds,Track_Duration_Minutes,Explicit,Popularity,Artist_Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Language
Namo Namo,Amit Trivedi,Kedarnath,Amit Trivedi,27-11-2018,2018,1,1,322250,322.25,5.370833333,FALSE,71,"desi pop,filmi,modern bollywood",0.648,0.711,4,-6.216,1,0.0304,0.436,0,0.121,0.33,119.935,4,Hindi
Shree Hanuman Chalisa,Hariharan,Shree Hanuman Chalisa (Hanuman Ashtak),Hariharan,01-01-1992,1992,1,1,586075,586.075,9.767916667,FALSE,64,"filmi,ghazal,tamil pop",0.589,0.885,4,-3.4,1,0.035,0.545,0,0.132,0.831,91.01,4,Hindi
Achutam Keshavam,Vikram Hazra,Amrit,Vikram Hazra,01-01-2008,2008,1,1,348333,348.333,5.80555,FALSE,50,"bhajan,mantra",0.523,0.549,2,-11.508,1,0.0439,0.218,0,0.0797,0.661,92.521,4,Hindi
Achyutam Keshavam,Shreya Ghoshal,Achyutam Keshavam,Shreya Ghoshal,07-08-2019,2019,1,1,279754,279.754,4.662566667,FALSE,52,"desi pop,filmi,modern bollywood",0.25,0.684,5,-13.165,1,0.124,0.656,0.000151,0.16,0.165,85.047,4,Hindi
Shendur Laal Chadhayo (Aarti),Ravindra Sathe,Vaastav: The Reality,"Jatin-Lalit, Rahul Ranade",28-08-1999,1999,1,6,194253,194.253,3.23755,FALSE,48,mantra,0.487,0.675,0,-12.76,1,0.0648,0.549,0.000115,0.428,0.722,125.518,4,Hindi
Sankatmochan Hanuman Ashtak,Hariharan,Shree Hanuman Chalisa (Hanuman Ashtak),Hariharan,01-01-1992,1992,1,2,368700,368.7,6.145,FALSE,53,"filmi,ghazal,tamil pop",0.625,0.727,4,-3.035,1,0.0308,0.777,0,0.0717,0.894,86.471,3,Hindi
Om Jai Jagdish Hare,Anuradha Paudwal,Aarti Vol-3,Anuradha Paudwal,01-01-1989,1989,1,11,332558,332.558,5.542633333,FALSE,28,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.531,0.837,1,-7.346,0,0.056,0.766,0,0.359,0.776,96.317,4,Hindi
Ramayan Manka 100 Chaupai,Kumar Vishu,Ramayan Manka 100 Chaupai,Kumar Vishu,14-01-2020,2020,1,1,3455714,3455.714,57.59523333,FALSE,26,bhajan,0.413,0.832,5,-4.838,0,0.0584,0.451,0,0.422,0.78,83.221,4,Hindi
Shree Ram Stuti,Nitin Mukesh,Shree Hanuman Chalisa,Nitin Mukesh,22-02-2010,2010,1,5,155123,155.123,2.585383333,FALSE,32,"classic bollywood,filmi,ghazal",0.744,0.455,7,-4.194,0,0.038,0.862,0,0.316,0.514,101.144,4,Hindi
Mangal Bhawan Amangal Hari,"Ravindra Jain, Ranchana, Deepmala, Satish, Myuzic Pandits","Mangal Bhawan Amangal Haari, Vol. 1",Various Artists,27-12-2017,2017,1,7,503333,503.333,8.388883333,FALSE,46,"bhajan,jain bhajan,bhajan",0.445,0.639,5,-7.31,1,0.036,0.442,0,0.213,0.659,84.544,4,Hindi
Shri Krishna Govind Hare Murari,"Ravindra Jain, Myuzic Pandits","Shri Krishna Govinda Hare Murari, Vol. 2",Various Artists,06-09-2016,2016,1,3,533106,533.106,8.8851,FALSE,47,"bhajan,jain bhajan,bhajan",0.421,0.79,6,-3.633,1,0.0752,0.551,0,0.0618,0.704,184.132,4,Hindi
"Shriman Narayan (Traditional Dhun) [From ""Shriman Narayan (Traditional Dhun)""]",Suresh Wadkar,Akshay Tritiya 2020 Special Bhajans,Various Artists,26-04-2020,2020,1,1,3201972,3201.972,53.3662,FALSE,15,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.395,0.781,5,-3.928,1,0.0357,0.144,0,0.139,0.731,102.246,4,Hindi
Vishnu Stuti By Suresh Wadkar,Suresh Wadkar,Vishnu Stuti (By Suresh Wadka),Pawan Atwal,18-02-2020,2020,1,1,66750,66.75,1.1125,FALSE,6,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.825,0.675,8,-8.284,1,0.0364,0.544,0,0.189,0.96,132.117,4,Hindi
Achutam Keshavam,Vikram Hazra,Krishna,Vikram Hazra,19-09-2016,2016,1,1,348933,348.933,5.81555,FALSE,0,"bhajan,mantra",0.502,0.611,2,-10.356,1,0.0406,0.18,0,0.146,0.64,92.438,4,Hindi
Shekhar Ravjiani's Hanuman Chalisa,Shekhar Ravjiani,Shekhar Ravjiani's Hanuman Chalisa - Zee Music Devotional,Shekhar Ravjiani,29-07-2014,2014,1,1,541675,541.675,9.027916667,FALSE,50,"filmi,modern bollywood",0.507,0.387,0,-7.391,1,0.0272,0.844,0,0.0868,0.292,139.876,4,Hindi
Ganpati Aarti - Amitabh Bachchan,Amitabh Bachchan,Sarkar 3 (Original Motion Picture Soundtrack),"Ravi Shankar, Rohan Vinayak, Niladri Kumar",03-05-2017,2017,1,2,243995,243.995,4.066583333,FALSE,37,"classic bollywood,filmi,ghazal",0.449,0.784,1,-8.124,1,0.0559,0.79,0.133,0.0894,0.327,105.106,3,Hindi
Gayatri Mantra - Om Bhur Bhuvah Swaha,Suresh Wadkar,50 Divine and Spiritual Essentials,"Anup Jalota, Suresh Wadkar",31-10-2018,2018,1,28,461597,461.597,7.693283333,FALSE,14,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.431,0.243,7,-10.837,1,0.0308,0.892,3.44E-06,0.0863,0.211,91.088,4,Hindi
Om Jai Jagdish Hare (Aarti),Lata Mangeshkar,Bhajan Mala,"Anup Jalota, Lata Mangeshkar",01-01-2005,2005,1,8,255613,255.613,4.260216667,FALSE,33,"classic bollywood,desi pop,filmi",0.621,0.571,7,-9.048,1,0.0302,0.898,1.56E-06,0.124,0.932,109.115,4,Hindi
Gurbani,"Shankar-Ehsaan-Loy, Daler Mehndi",Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy,14-06-2013,2013,1,1,100760,100.76,1.679333333,FALSE,54,"desi pop,filmi,modern bollywood,bhangra,desi hip hop,desi pop,filmi,modern bollywood",0.213,0.268,7,-10.326,1,0.0344,0.173,0.000451,0.129,0.036,112.672,5,Hindi
Yashomati Maiya Se,Sadhana Sargam,"Jago Mohan Pyare, Vol. 1",Sadhana Sargam,17-06-2016,2016,1,3,189623,189.623,3.160383333,FALSE,0,"classic bollywood,filmi,modern bollywood,tamil pop",0.615,0.73,4,-5.3,1,0.105,0.132,1.46E-06,0.111,0.829,142.902,4,Hindi
Ae Malik Tere Bande Hum,"Mahesh Hiremath, Shubhangi Joshi",Prabhat Bhakti,"Mahesh Hiremath, Shubhangi Joshi",05-02-2019,2019,1,3,198452,198.452,3.307533333,FALSE,0,"marathi devotional,marathi devotional",0.754,0.423,2,-9.799,0,0.0279,0.583,0,0.36,0.675,92.521,4,Hindi
Hanuman Chalisa,Sonu Nigam,Haidakhandi - Aarti & Bhajans,Sonu Nigam,13-04-2016,2016,1,11,483591,483.591,8.05985,FALSE,43,"desi pop,filmi,modern bollywood",0.47,0.405,11,-12.584,0,0.0598,0.701,0,0.109,0.426,104.704,4,Hindi
Bajrag Baan,Hariharan,Shree Hanuman,Various Artists,28-02-2001,2001,1,4,506330,506.33,8.438833333,FALSE,31,"filmi,ghazal,tamil pop",0.65,0.559,4,-11.807,1,0.0532,0.721,0,0.323,0.802,90.791,4,Hindi
Sankatmochan,Hariharan,Shree Hanuman,Various Artists,28-02-2001,2001,1,6,453664,453.664,7.561066667,FALSE,31,"filmi,ghazal,tamil pop",0.586,0.433,4,-12.49,1,0.0532,0.854,0,0.355,0.699,87.692,3,Hindi
Aarti,Hariharan,Shree Hanuman,Various Artists,28-02-2001,2001,1,10,338606,338.606,5.643433333,FALSE,29,"filmi,ghazal,tamil pop",0.605,0.361,4,-16.618,1,0.0396,0.932,0.0228,0.668,0.827,90.976,4,Hindi
Noor E Khuda,"Shankar-Ehsaan-Loy, Adnan Sami, Shankar Mahadevan, Shreya Ghoshal",My Name Is Khan (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy,05-01-2010,2010,1,2,397080,397.08,6.618,FALSE,53,"desi pop,filmi,modern bollywood,classic bollywood,classic pakistani pop,desi pop,filmi,modern bollywood,desi hip hop,desi pop,filmi,modern bollywood,desi pop,filmi,modern bollywood",0.549,0.533,2,-8.41,1,0.0307,0.708,0.00147,0.12,0.216,114.847,4,Hindi
O Paalanhaare,"A.R. Rahman, Lata Mangeshkar, Udit Narayan",Lagaan (Original Motion Picture Soundtrack),A.R. Rahman,03-04-2001,2001,1,7,318946,318.946,5.315766667,FALSE,51,"desi pop,filmi,modern bollywood,classic bollywood,desi pop,filmi,chutney,classic bollywood,desi pop,filmi",0.461,0.336,2,-10.632,1,0.0423,0.895,0,0.294,0.176,81.846,4,Hindi
"Bolo Har Har Har (feat. Mohit Chauhan, Sukhwinder Singh, Badshah, Megha Sriram Dalton, Anugrah, Sandeep Shrivastava)","Mithoon, Mohit Chauhan, Sukhwinder Singh, Badshah, Megha Sriram Dalton, Anugrah, Sandeep Shrivastava",Shivaay,"Mithoon, Jasleen Royal",07-10-2016,2016,1,1,294331,294.331,4.905516667,FALSE,60,"desi pop,filmi,modern bollywood,sufi,desi pop,filmi,modern bollywood,classic bollywood,desi hip hop,desi pop,filmi,modern bollywood,desi hip hop,desi pop,desi trap,haryanvi pop,modern bollywood",0.598,0.813,9,-6.107,1,0.066,0.278,0,0.109,0.311,140.101,4,Hindi
Kun Faya Kun,"A.R. Rahman, Javed Ali, Mohit Chauhan",Rockstar,A.R. Rahman,01-10-2011,2011,1,4,470500,470.5,7.841666667,FALSE,70,"desi pop,filmi,modern bollywood,desi hip hop,desi pop,filmi,modern bollywood,sufi,desi pop,filmi,modern bollywood",0.362,0.378,1,-11.008,1,0.0329,0.679,0,0.091,0.575,87.549,4,Hindi
Govind Bolo Hari Gopal Bolo,Kishore Manraja,Radhey Govind (Shree Krishna Bhajans),Kishore Manraja,10-07-2014,2014,1,1,343745,343.745,5.729083333,FALSE,42,"gujarati garba,mantra",0.401,0.651,3,-8.292,1,0.0609,0.76,1.97E-05,0.0473,0.496,84.439,4,Hindi
He Ram He Ram,Jagjit Singh,Hey Gobind Hey Gopal,Various Artists,01-08-1984,1984,1,6,253000,253,4.216666667,FALSE,41,"classic bollywood,desi pop,filmi,ghazal,sufi",0.601,0.276,0,-17.906,1,0.0264,0.717,0,0.191,0.697,91.56,4,Hindi
Shri Ram Chandra Kripalu Bhajuman,"Vipin Aneja, Amjad Nadeem",Shri Ram Chandra Kripalu Bhajuman - Zee Music Devotional,"Vipin Aneja, Amjad Nadeem",15-03-2019,2019,1,1,323647,323.647,5.394116667,FALSE,40,Unknown,0.581,0.573,4,-3.52,1,0.0246,0.708,0,0.199,0.366,170.062,1,Hindi
Hanuman Chalisa,Shankar Mahadevan,Hanuman Chalisa And Om Chantings,Shankar Mahadevan,18-11-2019,2019,1,1,554000,554,9.233333333,FALSE,32,"desi hip hop,desi pop,filmi,modern bollywood",0.713,0.597,7,-6.746,1,0.0322,0.61,0,0.0992,0.62,120.069,4,Hindi
Achutam Keshavam,"Suresh Wadkar, Uttam Jain, Priya Shankar, Kumar Vishu, Vipin Sachdeva","Dhun, Vol. 1",Various Artists,2013,2013,1,1,349335,349.335,5.82225,FALSE,39,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood,bhajan,bhajan,bhajan",0.493,0.739,2,-6.346,1,0.0472,0.24,0,0.0876,0.661,92.054,4,Hindi
Om Jai Shiv Omkara,Anuradha Paudwal,Aarti Vol-3,Anuradha Paudwal,01-01-1989,1989,1,2,299928,299.928,4.9988,FALSE,28,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.586,0.807,1,-8.153,0,0.0473,0.716,0,0.473,0.768,96.274,4,Hindi
Shree Ramraksha Stotra,Anuradha Paudwal,"Shree Ramraksha Stotra, Stuti &amp; Bhajan",Anuradha Paudwal,30-01-2002,2002,1,1,1053533,1053.533,17.55888333,FALSE,34,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.347,0.289,2,-9.083,1,0.034,0.952,0,0.155,0.212,124.64,5,Hindi
Shree Krishna Govind Hare Murari,Anup Jalota,Top 10 Krishna Bhajans 2017,"Anup Jalota, Jagjit, Pankaj Doshi",05-10-2017,2017,1,3,298583,298.583,4.976383333,FALSE,29,"bhajan,classic bollywood,filmi,ghazal",0.37,0.802,1,-5.631,1,0.0476,0.463,0,0.214,0.708,120.396,4,Hindi
Sukhkarta Dukhharta -Aarti - Original,"Suresh Wadkar, Lalitya Munshaw",Ganesha,"Suresh Wadkar, Lalitya Munshaw",21-08-2011,2011,1,2,165840,165.84,2.764,FALSE,45,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood,bhajan,gujarati garba,gujarati pop",0.624,0.496,5,-6.969,1,0.0918,0.846,0,0.153,0.923,199.779,3,Hindi
Mangal Bhawan Amangal Hari - Part 1,Rakesh Kala,Sita Ram Charit Ati Pawan (Ramayan Manka 108),Rakesh Kala,2000,2000,1,1,1054640,1054.64,17.57733333,FALSE,37,mantra,0.531,0.728,6,-5.076,0,0.0574,0.214,0,0.321,0.746,80.732,4,Hindi
Shiv Tandav,Ravindra Sathe,Shiv Bhakti,Various Artists,07-07-2014,2014,1,4,528780,528.78,8.813,FALSE,13,mantra,0.617,0.661,1,-5.19,1,0.0819,0.541,0.00158,0.13,0.599,125.174,4,Hindi
Ram Meditation Chant - Shri Ram Jai Ram Jai Jai Ram,"Ketan Patwardhan, Ketaki Bhave",Ram Meditation Chant (Shri Ram Jai Ram Jai Jai Ram),"Ketan Patwardhan, Ketaki Bhave",16-04-2015,2015,1,1,235750,235.75,3.929166667,FALSE,35,"gujarati garba,mantra,marathi devotional",0.267,0.211,5,-13.432,1,0.0343,0.492,0,0.105,0.148,117.043,4,Hindi
Bajrang Baan,Lata Mangeshkar,Shree Hanuman Chalisa,"Lata Mangeshkar, Usha Mangeshkar",04-07-2009,2009,1,2,557908,557.908,9.298466667,FALSE,28,"classic bollywood,desi pop,filmi",0.44,0.625,1,-5.528,1,0.0565,0.764,2.13E-06,0.218,0.606,85.585,4,Hindi
Hey Ram Hey Ram,Shailendra Bharti,Hey Ram Hey Ram,Shailendra Bharti,04-08-2014,2014,1,1,1490012,1490.012,24.83353333,FALSE,33,mantra,0.559,0.242,4,-12.944,1,0.0281,0.813,1.03E-06,0.111,0.511,167.71,4,Hindi
Jai Ambe Gauri,Anuradha Paudwal,Aarti Vol-3,Anuradha Paudwal,01-01-1989,1989,1,6,451275,451.275,7.52125,FALSE,21,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.589,0.825,1,-4.918,0,0.0586,0.701,0,0.458,0.696,96.484,4,Hindi
Shree Durga Chalisa,Anuradha Paudwal,Durga Chalisa Durga Kawach,Anuradha Paudwal,16-06-1994,1994,1,1,497567,497.567,8.292783333,FALSE,42,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.588,0.604,9,-6.754,1,0.0485,0.358,0,0.543,0.699,154.282,4,Hindi
"Shiv Chalisa (From ""Shri Somnath Amritwani"")",Suresh Wadkar,"Somvar Special Shiv Chalisa, Shiv Aarti","Suresh Wadkar, Lakhbir Singh Lakkha",16-09-2020,2020,1,1,654514,654.514,10.90856667,FALSE,29,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.491,0.452,10,-12.065,1,0.0449,0.774,0,0.138,0.626,81.881,4,Hindi
Jai Ganesh Deva,Anuradha Paudwal,Aarti Vol-3,Anuradha Paudwal,01-01-1989,1989,1,1,271158,271.158,4.5193,FALSE,37,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.667,0.768,1,-7.133,1,0.105,0.484,0,0.662,0.741,134.949,3,Hindi
Mahalaxmi Stotrum,Vishal Khera,"Diwali Deepavali Bhajans, Vol. 2",Vishal Khera,25-10-2013,2013,1,3,286451,286.451,4.774183333,FALSE,20,mantra,0.7,0.477,3,-12.131,1,0.103,0.454,0,0.118,0.817,72.981,4,Hindi
Hare Krishna Hare Rama,Jagjit Singh,Deepawali Special (Hindi Devotional Songs),Various Artists,01-07-2016,2016,1,12,294400,294.4,4.906666667,FALSE,45,"classic bollywood,desi pop,filmi,ghazal,sufi",0.641,0.5,0,-7.376,1,0.0259,0.688,6.10E-06,0.142,0.607,83.003,4,Hindi
Jai Ganesh Jai Ganesh Deva - Aarti,Anuradha Paudwal,Ganesh Chaturthi Special (Hindi Devotional Songs),Various Artists,01-07-2016,2016,1,5,239804,239.804,3.996733333,FALSE,37,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.611,0.574,4,-7.118,1,0.0325,0.489,0,0.24,0.52,142.123,3,Hindi
Stuti,Pankaj Udhas,Hanuman Chalisa By Pankaj Udhas,Pankaj Udhas,25-07-2010,2010,1,1,401371,401.371,6.689516667,FALSE,26,"classic bollywood,classic pakistani pop,desi pop,filmi,ghazal,sufi",0.742,0.503,4,-9.508,1,0.0583,0.634,0,0.455,0.769,131.902,4,Hindi
Hey Govinda Hey Gopala,Jagjit Singh,Krishna Bhajans,"Jagjit Singh, Chitra Singh",17-06-1983,1983,1,2,345042,345.042,5.7507,FALSE,44,"classic bollywood,desi pop,filmi,ghazal,sufi",0.447,0.394,8,-8.762,1,0.0247,0.791,0,0.0948,0.406,104.112,3,Hindi
Om Jay Ambe Gauri,Anuradha Paudwal,Popular Devotional Songs - Anuradha Paudwal Special,"Anuradha Paudwal, Kavita Paudwal",26-09-2014,2014,1,5,213916,213.916,3.565266667,FALSE,0,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.595,0.32,5,-22.184,1,0.0352,0.66,0,0.201,0.909,91.324,4,Hindi
Baso Baso Mere,Anuradha Paudwal,Popular Devotional Songs - Anuradha Paudwal Special,"Anuradha Paudwal, Kavita Paudwal",26-09-2014,2014,1,8,362031,362.031,6.03385,FALSE,0,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.663,0.55,11,-5.364,1,0.0309,0.496,4.08E-06,0.223,0.861,127.987,4,Hindi
Mere Toh Girdhar,Anuradha Paudwal,Popular Devotional Songs - Anuradha Paudwal Special,"Anuradha Paudwal, Kavita Paudwal",26-09-2014,2014,1,9,354560,354.56,5.909333333,FALSE,0,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.725,0.737,6,-6.827,1,0.0414,0.213,4.27E-06,0.0748,0.706,97.039,4,Hindi
Ab Mein Nachyo Bahut,Anuradha Paudwal,Popular Devotional Songs - Anuradha Paudwal Special,"Anuradha Paudwal, Kavita Paudwal",26-09-2014,2014,1,10,422373,422.373,7.03955,FALSE,0,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.63,0.577,10,-4.928,1,0.0295,0.373,0,0.0771,0.751,128.018,4,Hindi
Mi Ashi Hi,Anuradha Paudwal,Anuradha Paudwal - Bhavgeete,"Anuradha Paudwal, Shakuntala, Rani Varma",13-02-2017,2017,1,1,205524,205.524,3.4254,FALSE,0,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.402,0.535,6,-9.408,1,0.0323,0.847,0,0.127,0.621,137.916,1,Hindi
Priya Sahvena Aata,Anuradha Paudwal,Anuradha Paudwal - Bhavgeete,"Anuradha Paudwal, Shakuntala, Rani Varma",13-02-2017,2017,1,2,230497,230.497,3.841616667,FALSE,0,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.349,0.399,6,-9.088,1,0.0343,0.968,8.96E-05,0.0749,0.577,88.498,4,Hindi
Tujhya Ni Majhya,Anuradha Paudwal,Anuradha Paudwal - Bhavgeete,"Anuradha Paudwal, Shakuntala, Rani Varma",13-02-2017,2017,1,3,190531,190.531,3.175516667,FALSE,0,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.476,0.417,0,-9.713,1,0.0297,0.842,4.57E-06,0.331,0.705,132.406,4,Hindi
Janai Karite Haribhajan,Shakuntala,Anuradha Paudwal - Bhavgeete,"Anuradha Paudwal, Shakuntala, Rani Varma",13-02-2017,2017,1,5,193507,193.507,3.225116667,FALSE,0,marathi devotional,0.523,0.559,8,-9.815,0,0.0341,0.796,2.05E-06,0.105,0.909,164.905,4,Hindi
Gaa Geet Tu Satari,Rani Varma,Anuradha Paudwal - Bhavgeete,"Anuradha Paudwal, Shakuntala, Rani Varma",13-02-2017,2017,1,10,219674,219.674,3.661233333,FALSE,0,Unknown,0.456,0.383,6,-10.575,0,0.0283,0.945,0.000472,0.0782,0.432,89.134,4,Hindi
Namo Ganga Maiya Pranav Rupini,"Anuradha Paudwal, Sarvesh Kumar",Namo Ganga Maiya,"Anuradha Paudwal, Sarvesh Kumar",2006,2006,1,2,904468,904.468,15.07446667,FALSE,6,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood,bhajan",0.694,0.525,3,-7.427,0,0.0398,0.706,0,0.21,0.715,144.871,3,Hindi
Tum Binti Suno Sab Ki,Sonu Nigam,"Aaj Tera Jagrata Maa, Vol. 1","Sonu Nigam, Alka Yagnik",01-11-2016,2016,1,12,274390,274.39,4.573166667,FALSE,9,"desi pop,filmi,modern bollywood",0.459,0.517,5,-6.047,1,0.0295,0.773,1.53E-06,0.576,0.509,90.421,4,Hindi
Tere Sharan Aaye Dekho Ambe Mata,Sonu Nigam,"Aaj Tera Jagrata Maa, Vol. 2","Sonu Nigam, Alka Yagnik, Babal Mehta",01-11-2016,2016,1,3,323186,323.186,5.386433333,FALSE,12,"desi pop,filmi,modern bollywood",0.519,0.889,7,-3.764,1,0.0919,0.711,2.41E-06,0.564,0.963,167.417,3,Hindi
Taro Jaise,Babal Mehta,"Aaj Tera Jagrata Maa, Vol. 2","Sonu Nigam, Alka Yagnik, Babal Mehta",01-11-2016,2016,1,9,340924,340.924,5.682066667,FALSE,7,Unknown,0.57,0.713,8,-3.958,1,0.0308,0.561,3.65E-06,0.117,0.648,106.875,4,Hindi
Humein Tera Sahara,Babal Mehta,"Aaj Tera Jagrata Maa, Vol. 2","Sonu Nigam, Alka Yagnik, Babal Mehta",01-11-2016,2016,1,12,367281,367.281,6.12135,FALSE,8,Unknown,0.43,0.84,8,-4.295,1,0.0421,0.392,0,0.276,0.844,172.027,4,Hindi
Shree Ram Dhun,Jagjit Singh,Bhakti Ki Dhun With Jagjit Singh,Jagjit Singh,27-05-2016,2016,1,2,1578280,1578.28,26.30466667,FALSE,0,"classic bollywood,desi pop,filmi,ghazal,sufi",0.457,0.417,0,-10.668,1,0.0311,0.745,0,0.156,0.653,183.099,4,Hindi
Mera Jeevan Teri Sharan,Jagjit Singh,Bhakti Ki Dhun With Jagjit Singh,Jagjit Singh,27-05-2016,2016,1,4,388026,388.026,6.4671,FALSE,0,"classic bollywood,desi pop,filmi,ghazal,sufi",0.526,0.635,5,-8.987,1,0.0323,0.549,0,0.044,0.846,87.98,4,Hindi
"Allah Tero Naam Ishwar Tero Naam (From ""Hum Dono"")","Jaidev, Lata Mangeshkar",Legends - Lata Mangeshkar - Vol 02,Various Artists,30-04-2013,2013,1,5,213800,213.8,3.563333333,FALSE,0,"classic bollywood,desi pop,filmi",0.26,0.405,7,-12.323,1,0.0316,0.913,0.0136,0.326,0.431,89.425,1,Hindi
Prabhu tero naam,Lata Mangeshkar,Hum Dono (Soundtrack),Jaidev,21-11-2011,2011,1,5,179400,179.4,2.99,FALSE,0,"classic bollywood,desi pop,filmi",0.324,0.595,9,-4.858,0,0.035,0.915,0.0018,0.466,0.635,80.746,4,Hindi
Jo Bhaje Hari Ko Sada,Bhimsen Joshi,Bhakti - Devotion,Bhimsen Joshi,01-08-1992,1992,1,4,816493,816.493,13.60821667,FALSE,26,"filmi,ghazal,hindustani classical,hindustani vocal,indian classical,khayal,marathi traditional",0.491,0.35,1,-16.256,1,0.0309,0.122,3.51E-06,0.11,0.548,91.798,4,Hindi
Ram Ka Gun Gaan Kariye,"Lata Mangeshkar, Bhimsen Joshi",Bhajans by Lata Mangeshkar,Lata Mangeshkar,16-04-2015,2015,1,2,319293,319.293,5.32155,FALSE,0,"classic bollywood,desi pop,filmi,filmi,ghazal,hindustani classical,hindustani vocal,indian classical,khayal,marathi traditional",0.411,0.448,6,-10.016,1,0.0321,0.969,0.0511,0.244,0.666,146.598,1,Hindi
Hanuman Chalisa,Pankaj Udhas,Hanuman Chalisa By Pankaj Udhas,Pankaj Udhas,25-07-2010,2010,1,2,495307,495.307,8.255116667,FALSE,42,"classic bollywood,classic pakistani pop,desi pop,filmi,ghazal,sufi",0.677,0.47,4,-9.758,1,0.0667,0.717,0,0.219,0.648,131.975,4,Hindi
Jai Hanuman,Suresh Wadkar,Hanuman Chalisa,Suresh Wadkar,2014,2014,1,5,585377,585.377,9.756283333,FALSE,0,"bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood",0.468,0.774,1,-6.127,1,0.064,0.384,0,0.142,0.454,140.302,3,Hindi
Mat Ja Jogi,Kavita Krishnamurthy,Rama - The Supreme Lord,Various Artists,30-09-2017,2017,1,4,315359,315.359,5.255983333,FALSE,3,"classic bollywood,desi pop,filmi,modern bollywood",0.548,0.454,11,-12.436,1,0.0309,0.752,4.53E-05,0.354,0.67,133.694,3,Hindi
Hare Krishna Mahamantra,"Sonu Nigam, Bickram Ghosh",Krishna Sudha Ras - ISKCON 50th Anniversary Presentation,Various Artists,13-08-2015,2015,1,2,372493,372.493,6.208216667,FALSE,18,"desi pop,filmi,modern bollywood,hindustani classical,indian classical,indian fusion,indian percussion,tabla",0.462,0.496,2,-11.566,1,0.0486,0.465,0.00184,0.133,0.406,100.016,4,Hindi
Maata Rani Ka Dhyan Dhariye,"Kumar Sanu, Alka Yagnik","Maataa Rani Ka Dhyan Dhariye, Vol. 1","Kumar Sanu, Alka Yagnik, Mukul Agarwal",02-11-2016,2016,1,1,338076,338.076,5.6346,FALSE,10,"classic bollywood,desi pop,filmi,modern bollywood,classic bollywood,desi pop,filmi,modern bollywood",0.505,0.701,9,-7.334,1,0.0321,0.863,3.05E-05,0.547,0.833,101.512,4,Hindi
Tere Darshan Se Milte Hai,Kumar Sanu,"Maataa Rani Ka Dhyan Dhariye, Vol. 1","Kumar Sanu, Alka Yagnik, Mukul Agarwal",02-11-2016,2016,1,2,286302,286.302,4.7717,FALSE,4,"classic bollywood,desi pop,filmi,modern bollywood",0.391,0.672,2,-8.366,1,0.0369,0.886,0.00168,0.638,0.454,108.808,4,Hindi
Pehnawo Koi Laal Rang,Alka Yagnik,"Maataa Rani Ka Dhyan Dhariye, Vol. 1","Kumar Sanu, Alka Yagnik, Mukul Agarwal",02-11-2016,2016,1,3,262008,262.008,4.3668,FALSE,3,"classic bollywood,desi pop,filmi,modern bollywood",0.49,0.869,2,-7.044,1,0.0466,0.809,0.0142,0.768,0.872,101.114,3,Hindi
Maa Jai Ambe Maa,Alka Yagnik,"Maataa Rani Ka Dhyan Dhariye, Vol. 1","Kumar Sanu, Alka Yagnik, Mukul Agarwal",02-11-2016,2016,1,4,289018,289.018,4.816966667,FALSE,4,"classic bollywood,desi pop,filmi,modern bollywood",0.352,0.589,9,-8.193,1,0.0302,0.825,0.163,0.185,0.62,112.183,4,Hindi
